epoch,step,loss
1,0,2.4470996856689453
1,1,2.362973928451538
1,2,2.3872809410095215
1,3,2.434004306793213
1,4,2.328523874282837
1,5,2.3679256439208984
1,6,2.3170742988586426
1,7,2.344846725463867
1,8,2.331977128982544
1,9,2.332949638366699
1,10,2.2873706817626953
1,11,2.261432409286499
1,12,2.3351025581359863
1,13,2.319211483001709
1,14,2.3111701011657715
1,15,2.248258590698242
1,16,2.200611114501953
1,17,2.3761043548583984
1,18,2.341883420944214
1,19,2.2474374771118164
1,20,2.262442111968994
1,21,2.297403335571289
1,22,2.3000872135162354
1,23,2.3020057678222656
1,24,2.2437219619750977
1,25,2.3092527389526367
1,26,2.261540174484253
1,27,2.209808588027954
1,28,2.2194976806640625
1,29,2.2672529220581055
1,30,2.218893527984619
1,31,2.1648478507995605
1,32,2.2522244453430176
1,33,2.310363292694092
1,34,2.28951358795166
1,35,2.1993041038513184
1,36,2.1922802925109863
1,37,2.2371456623077393
1,38,2.2236337661743164
1,39,2.198640823364258
1,40,2.214277744293213
1,41,2.1797986030578613
1,42,2.1353840827941895
1,43,2.1008520126342773
1,44,2.309640884399414
1,45,2.1948423385620117
1,46,2.1891965866088867
1,47,2.176438570022583
1,48,2.164679527282715
1,49,2.2034497261047363
1,50,2.1493403911590576
1,51,2.235654354095459
1,52,2.166530132293701
1,53,2.1814963817596436
1,54,2.158400058746338
1,55,2.1619043350219727
1,56,2.1906697750091553
1,57,2.169677972793579
1,58,2.215052843093872
1,59,2.070897340774536
1,60,2.181386947631836
1,61,2.1509456634521484
1,62,2.159149169921875
1,63,2.1423325538635254
1,64,2.029942750930786
1,65,2.1097543239593506
1,66,2.1300179958343506
1,67,2.200911521911621
1,68,2.1963062286376953
1,69,2.136176586151123
1,70,2.1088619232177734
1,71,2.0763068199157715
1,72,1.9112534523010254
1,73,2.0978832244873047
1,74,1.9488916397094727
1,75,2.034332036972046
1,76,2.113771915435791
1,77,1.9526052474975586
1,78,2.043609380722046
1,79,1.9590147733688354
1,80,2.0837862491607666
1,81,2.132061004638672
1,82,1.908637523651123
1,83,2.0858592987060547
1,84,2.0151820182800293
1,85,1.9826722145080566
1,86,2.069519519805908
1,87,2.0476620197296143
1,88,1.9475090503692627
1,89,1.987911581993103
1,90,2.0749921798706055
1,91,1.919538140296936
1,92,2.166203022003174
1,93,1.9355885982513428
1,94,2.0160534381866455
1,95,1.9787206649780273
1,96,1.9708338975906372
1,97,1.9758952856063843
1,98,2.071988821029663
1,99,1.8987776041030884
1,100,1.853100061416626
1,101,2.048459053039551
1,102,1.8334274291992188
1,103,2.0761704444885254
1,104,1.9574689865112305
1,105,1.8725510835647583
1,106,1.9309775829315186
1,107,2.050312042236328
1,108,1.8366107940673828
1,109,1.9205877780914307
1,110,1.9639649391174316
1,111,2.0547618865966797
1,112,1.9274144172668457
1,113,1.8479658365249634
1,114,1.9073479175567627
1,115,2.0045249462127686
1,116,1.882944107055664
1,117,1.8979452848434448
1,118,2.0001015663146973
1,119,1.9185429811477661
1,120,1.9378100633621216
1,121,1.9219084978103638
1,122,1.8274600505828857
1,123,1.9589102268218994
1,124,1.9412041902542114
1,125,1.8874120712280273
1,126,1.9184606075286865
1,127,1.9382221698760986
1,128,2.106769323348999
1,129,1.9199515581130981
1,130,1.8395322561264038
1,131,1.850553035736084
1,132,1.8000037670135498
1,133,1.7755920886993408
1,134,1.898132085800171
1,135,1.8948615789413452
1,136,1.902947187423706
1,137,1.837278127670288
1,138,2.081786632537842
1,139,1.9661755561828613
1,140,1.835986852645874
1,141,1.890557885169983
1,142,1.8397235870361328
1,143,1.8543097972869873
1,144,2.018126964569092
1,145,1.924648404121399
1,146,1.9154138565063477
1,147,1.843966007232666
1,148,1.8416094779968262
1,149,1.9086458683013916
1,150,1.7954459190368652
1,151,1.9418041706085205
1,152,1.7540130615234375
1,153,1.8657433986663818
1,154,1.8520019054412842
1,155,1.8214250802993774
1,156,1.9274853467941284
1,157,1.7721922397613525
1,158,1.9477019309997559
1,159,1.8228161334991455
1,160,1.8136746883392334
1,161,1.814206838607788
1,162,1.8566720485687256
1,163,1.9131557941436768
1,164,1.7985963821411133
1,165,1.884814977645874
1,166,1.9870672225952148
1,167,1.8253710269927979
1,168,1.8411200046539307
1,169,1.7985578775405884
1,170,1.795569658279419
1,171,1.7992455959320068
1,172,1.8489940166473389
1,173,1.7731094360351562
1,174,1.846261978149414
1,175,1.8452550172805786
1,176,1.9126551151275635
1,177,1.7667104005813599
1,178,1.8729636669158936
1,179,1.7564020156860352
1,180,1.8408920764923096
1,181,1.814002513885498
1,182,1.8156464099884033
1,183,1.7487109899520874
1,184,1.7494332790374756
1,185,1.7985601425170898
1,186,1.9193603992462158
1,187,1.8009241819381714
1,188,1.9528361558914185
1,189,1.7484017610549927
1,190,1.717513084411621
1,191,1.7256733179092407
1,192,1.9905953407287598
1,193,1.6501543521881104
1,194,1.8009452819824219
1,195,1.809889554977417
1,196,1.951306700706482
1,197,1.8553040027618408
1,198,1.7733474969863892
1,199,1.9697883129119873
1,200,1.7874807119369507
1,201,1.7843488454818726
1,202,1.7714070081710815
1,203,1.855536699295044
1,204,1.8317162990570068
1,205,1.7134572267532349
1,206,1.736948847770691
1,207,1.8698760271072388
1,208,1.8246777057647705
1,209,1.716932773590088
1,210,1.8689582347869873
1,211,1.7854483127593994
1,212,1.854797601699829
1,213,1.7402431964874268
1,214,1.7684727907180786
1,215,1.714961051940918
1,216,1.7876144647598267
1,217,1.731004238128662
1,218,1.7449219226837158
1,219,1.7914104461669922
1,220,1.6638561487197876
1,221,1.8084170818328857
1,222,1.7052295207977295
1,223,1.7559337615966797
1,224,1.8071565628051758
1,225,1.6491897106170654
1,226,1.7481205463409424
1,227,1.7519621849060059
1,228,1.703627586364746
1,229,1.8568100929260254
1,230,1.6735472679138184
1,231,1.7464561462402344
1,232,1.6954851150512695
1,233,1.7752318382263184
1,234,1.7872867584228516
1,235,1.699326992034912
1,236,1.6688990592956543
1,237,1.739086627960205
1,238,1.913684368133545
1,239,1.840518832206726
1,240,1.5794905424118042
1,241,1.8648747205734253
1,242,1.752267599105835
1,243,1.8044689893722534
1,244,1.8324044942855835
1,245,1.7703673839569092
1,246,1.8767728805541992
1,247,1.639519214630127
1,248,1.7347468137741089
1,249,1.6412725448608398
1,250,1.6145484447479248
1,251,1.7644460201263428
1,252,1.7938315868377686
1,253,1.7172491550445557
1,254,1.7496964931488037
1,255,1.7012724876403809
1,256,1.6469119787216187
1,257,1.9280928373336792
1,258,1.597614049911499
1,259,1.604137659072876
1,260,1.648037075996399
1,261,1.7377580404281616
1,262,1.8048325777053833
1,263,1.741944670677185
1,264,1.7088645696640015
1,265,1.4988980293273926
1,266,1.8642261028289795
1,267,1.8109971284866333
1,268,1.81675386428833
1,269,1.7860119342803955
1,270,1.7699487209320068
1,271,1.6682038307189941
1,272,1.704024314880371
1,273,1.6295278072357178
1,274,1.7518761157989502
1,275,1.7768840789794922
1,276,1.62754487991333
1,277,1.7672960758209229
1,278,1.7447572946548462
1,279,1.750320315361023
1,280,1.7519804239273071
1,281,1.684946060180664
1,282,1.651749610900879
1,283,1.6291859149932861
1,284,1.730139970779419
1,285,1.7651584148406982
1,286,1.6864386796951294
1,287,1.6489124298095703
1,288,1.5854276418685913
1,289,1.7244775295257568
1,290,1.5644302368164062
1,291,1.7720246315002441
1,292,1.7416229248046875
1,293,1.7705662250518799
1,294,1.5445427894592285
